tempo,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,song
161.4990234375,0.2098666,0.3457035,1698.8373626294645,1499.3814302596713,2822.714821091937,0.12510233891627998,-80.67194,127.73812,-54.124504,22.895111,-2.605247,11.118275,5.225027,13.974708,5.066543,-3.4314578,-7.964538,4.6552534,8.925021,1.5519313,-3.364045,1.1583959,-3.2143366,-5.659239,3.7288888,-0.26458824,043699.mp3
123.046875,0.38329998,0.2533982,2268.9005478331396,2363.838502761679,4628.696281498112,0.1104336361105732,-32.212486,96.77633,-9.900331,16.212109,-3.0971172,-6.445061,-9.633634,6.0918016,-8.900809,-0.45670655,-5.661158,0.38954413,-2.5576277,1.5413817,-2.7052429,3.747654,-0.007527039,2.8025641,1.475359,2.2308986,043761.mp3
112.34714673913044,0.42201972,0.038032,1746.2347514585608,1961.397639213329,3745.3429088400467,0.07542451345855926,-222.52467,119.5245,-19.684736,42.072895,-5.870941,14.861421,-2.8417635,3.662055,-1.2169192,-1.7070097,-4.081518,-0.9668491,-4.1019034,-1.6080505,-5.986262,0.3202674,-4.568426,2.445735,-4.368581,-3.8424127,043765.mp3
135.99917763157896,0.40679994,0.032540787,2145.071417115562,2135.7899328394856,4418.478386474043,0.09961994876256768,-214.97964,98.81141,-21.108181,44.330288,-10.255642,14.6698475,-6.2669473,2.4572523,-6.9369035,-1.6235229,-6.774994,-4.676565,-6.742181,-3.9631634,-8.779217,-6.110187,-7.9730444,1.80836,-4.43982,-5.5299673,043766.mp3
112.34714673913044,0.3342048,0.025419444,1817.6463457417478,1929.43747295492,3773.864547835702,0.08814892691415313,-265.47568,119.475204,-22.67546,42.26837,-14.237738,-0.7342344,-4.245394,-3.7325428,-10.14664,3.6436439,-6.151643,2.9023097,-3.8146503,-0.51525337,-1.0639374,-6.717622,-6.4298234,-7.233926,-7.6656227,-5.577016,043767.mp3
103.359375,0.42152256,0.02907249,2031.1562239967514,2090.848904141032,4162.454897336125,0.10856750157339272,-237.78496,104.497314,-19.138054,40.154236,-6.433787,9.946486,-4.063289,1.3091555,-3.3426154,-4.0936728,-3.8702374,-3.4302034,-3.6124027,-0.6672643,-4.704324,-0.66168475,-4.361711,1.9161253,-4.1247845,-6.81198,043768.mp3
99.38401442307692,0.38826996,0.2495433,957.9829014674157,1126.8273862994365,1724.6160883944133,0.058715158428543766,-116.89548,200.28511,-32.687557,28.36389,2.6274924,-7.613639,-7.025097,-7.0137477,-3.4286928,1.3776313,-4.3974533,1.4186475,2.6463203,-0.2598844,-1.7688149,-0.10354626,-3.108136,1.3859905,-1.0968435,2.42256,043773.mp3
135.99917763157896,0.4650184,0.31840992,1574.8129481572937,1842.7486877153146,3134.0151053265395,0.07309808590724244,-3.7499182,133.16,-27.244608,39.387997,6.55995,5.5962415,-2.083203,11.352063,3.820506,2.7728024,-9.288359,1.041605,-3.8099322,0.41941005,-9.683403,-0.3297332,-4.585408,1.2578404,-3.3969972,-1.407299,043796.mp3
112.34714673913044,0.25682548,0.09178402,1490.2160040628598,2019.7632159439509,2969.2421897658064,0.05643254845804331,-194.08287,123.848175,-7.575877,16.985384,9.885485,-3.631215,-2.1686478,7.332838,0.10051655,1.6139714,-9.513101,-7.861567,-15.380652,-4.9474816,-3.8392875,-5.7256722,-12.589482,-6.0037627,-5.1684756,-1.8182933,043842.mp3
151.99908088235293,0.31723794,0.054722674,1737.336284483917,2083.984601823108,3682.519663626791,0.07301147366382649,-214.68697,122.96753,-1.0944704,15.550799,-9.9133,2.421274,-14.497032,9.483586,-10.355815,-7.148338,-9.652241,-7.8608546,-11.837739,-6.7379603,-10.574155,-5.479526,-10.292535,-4.4528213,-9.78473,-2.5111623,043843.mp3
92.28515625,0.4944219,0.257177,2127.7192523343915,2624.1979367359736,4894.124027969113,0.07310284041473318,-59.79585,94.95253,7.5921683,21.886236,9.340626,8.800665,4.3850436,4.901789,2.161166,7.7245655,7.0199256,9.956972,6.7055964,4.4124823,1.2172389,4.591226,1.7106546,7.485499,-2.9466517,2.5920243,043844.mp3
95.703125,0.44390032,0.22684479,2571.278470024114,2723.1419722123196,5515.614237420244,0.10393479915893271,-82.49398,92.00367,36.889694,18.992975,9.365011,17.709965,1.2670643,6.894036,5.5896654,2.0184078,5.1717443,3.810238,8.610887,12.140231,8.473003,2.1360583,-3.7318506,-1.0248578,-9.153275,-2.2201638,043856.mp3
99.38401442307692,0.48114514,0.21163507,2392.561572470707,2603.408756380205,5027.478338892111,0.08932978961233565,-103.0755,85.56175,32.139484,37.302185,16.769447,16.84723,2.6693003,10.964929,-3.0172067,-1.8704412,-6.8617525,1.2093678,-1.4300379,0.8628666,-2.0342898,0.5048257,2.1705015,4.3416405,1.6160954,5.1399164,043857.mp3
89.10290948275862,0.37342796,0.30171728,1737.9218839370023,2175.382124562027,3603.9343138797444,0.06448338255228506,-93.23079,108.46988,34.40635,42.27172,-1.3887281,6.754106,4.152105,5.7673526,5.3001585,6.4035296,-3.5225894,6.182297,-7.7829204,-2.4621642,-4.0564895,0.13399193,-5.7737007,0.38371527,-7.468762,-1.7796907,043858.mp3
103.359375,0.43087405,0.23814051,1436.4739550813485,2094.5402434478146,3009.886447188468,0.045037231918086756,-123.10184,135.1851,25.747326,15.099759,10.588162,16.99887,6.338839,8.847243,0.29927438,1.9288603,3.2495272,3.5202022,-3.2900178,-3.8093374,-7.369555,-2.050199,-3.4486847,1.2219403,-1.7807282,0.28521,043859.mp3
75.99954044117646,0.2910466,0.22505526,1351.1032090155259,1953.5448759619833,2654.362809962297,0.0465075617507734,-119.07547,144.2218,14.840851,17.817602,13.812929,2.5696177,-0.75876,-3.4028203,-12.425711,-5.836188,-6.220219,-0.4057686,-5.4481177,-2.6350203,-7.7014227,-3.3457582,-7.3627753,-0.3806846,-1.1254088,0.31430084,043860.mp3
151.99908088235293,0.31368265,0.15306325,2491.0055514810347,2895.062151198743,5913.362309219113,0.08732794977764888,-77.27182,99.29464,13.004097,-10.490483,1.1430393,0.73110896,1.2548093,6.842386,-0.92757434,7.724514,-0.50539684,0.42664433,0.29704013,1.3439336,-3.6357362,-0.47583565,-6.532348,-0.8395403,-3.813179,0.5649042,043861.mp3
95.703125,0.36211413,0.3127046,1267.8325070377025,1483.0061681851932,2554.1826217191124,0.06316727994489559,-100.968475,165.48444,-16.784258,31.396849,-7.735045,-4.866843,7.228024,7.331482,-1.0776684,6.885093,11.576029,5.508651,-4.251021,-1.3781763,-4.463765,-4.0783215,-1.1776713,-0.24510033,-6.615056,-5.9757876,043863.mp3
92.28515625,0.33246487,0.28604212,1791.2039992731898,2101.109793710819,3570.5003048448393,0.08359102682029435,-64.910446,124.61119,2.9082396,12.730917,1.9001637,9.801869,-22.035625,-8.261193,-3.3682215,0.99690807,-9.817663,1.6050338,6.152285,5.6800194,0.70603067,0.79921526,-6.6835985,-4.542649,-7.103349,-4.782376,043865.mp3
95.703125,0.45457116,0.20079455,1714.1434645303605,2197.728614534852,3643.331235476375,0.05248399375484121,-207.62042,99.72219,42.387806,38.84859,13.58562,14.049847,9.426706,7.0909595,-2.0410197,2.4971182,-2.7549703,-2.3429096,-2.778549,-1.7580538,-1.0178987,0.42864144,-2.4125304,3.7871609,3.0286982,4.988471,043866.mp3
92.28515625,0.4565297,0.24611595,3182.091988955885,3245.3969533415366,7007.350615392981,0.09232291968774169,-128.62907,49.52745,66.866905,38.60838,31.760342,24.535795,9.24243,7.97965,4.523488,6.116631,0.84695274,0.51096535,-2.5198643,2.9296625,-2.39805,-5.6897755,-2.1503475,4.074334,-0.47057053,-0.46698484,043867.mp3
103.359375,0.34225768,0.18620244,2555.2812109753377,2783.0530814012573,5935.800073979715,0.08509293607184354,-42.820183,81.501015,18.066845,35.168274,-0.084204525,5.5492296,-3.0012734,4.8377304,-6.831509,7.161185,-0.9916088,7.4738855,1.7413871,5.629165,-5.991269,-4.5309353,-13.563096,-7.417112,-9.270465,0.87312156,043868.mp3
172.265625,0.5062043,0.2959816,2667.7833250831427,2757.3160330838828,5756.704203681739,0.11406340772656855,-43.850807,82.58825,17.031725,16.082159,12.122768,15.503254,7.9251623,9.576892,4.8072925,10.843595,2.458654,4.418571,-1.6613795,5.069706,-1.9721229,5.5027065,-1.6155638,1.178457,-2.272596,-0.024302086,043869.mp3
103.359375,0.7590625,0.10209916,5102.468890578564,2546.0944281915686,8125.30086741728,0.43266178284636225,-68.44578,-58.37922,-46.646393,7.408071,-8.116099,4.289965,-6.7802205,7.810455,-0.7101783,3.0036862,-5.5512815,0.80606776,-4.6884046,0.41966024,-4.4766183,0.09906539,-1.9970136,-0.06934435,-4.488852,0.24397637,043883.mp3
135.99917763157896,0.55820656,0.20441054,1895.2273497500669,1574.0557222893135,3515.437075966283,0.12917949097813466,-16.35269,140.41263,-71.74089,50.274708,-15.545853,23.569735,-5.6751113,-1.0084715,-12.127257,2.5432544,-0.6638928,7.266074,-4.238969,-1.8141153,-0.39961994,3.5797653,-4.554787,0.055042468,-1.9604399,2.9490123,043886.mp3
95.703125,0.51525897,0.32415912,1241.7317078255116,1588.4154523092095,2334.134168794781,0.054857320512199846,-106.429146,146.1052,-19.554537,32.851543,34.126137,15.751576,7.5800056,8.496333,-4.4228754,2.6156514,2.6601987,5.0172844,-0.094865546,2.8745358,0.5688132,-1.2085798,0.068993315,0.789723,-4.473661,-0.117382,043899.mp3
89.10290948275862,0.45152193,0.18562217,1596.115957046223,1946.5329562937704,3712.304234338747,0.058429856680201085,-106.86478,121.42856,-15.74011,45.77832,-13.309295,26.787483,-0.8070258,11.286513,0.5107532,1.7939585,-4.4336066,-3.8336759,-2.6814628,-2.3062718,-6.3230476,2.698276,-1.1106471,4.2908435,-0.5364993,-2.9813833,043911.mp3
172.265625,0.28489915,0.10863557,1025.3250911761484,1511.7362139901911,1978.5399824173435,0.03804439771848415,-232.29759,130.9722,-3.6394846,30.448896,4.936719,-4.625296,-10.0853195,-12.913475,-16.056356,-16.169497,-19.148006,-15.556511,-18.6827,-11.87422,-16.145618,-15.649159,-13.400541,-12.790999,-15.905657,-11.011499,043962.mp3
161.4990234375,0.39058146,0.20140947,1664.5118125208487,1948.3988326414467,3388.702359483927,0.06844939121804802,-70.47084,126.80093,-17.414736,23.695747,0.49536595,11.442791,1.4132308,7.6188107,-1.4755033,2.7516322,-5.1454573,1.2980306,-0.86466306,0.8165609,-7.4536304,-5.200709,-8.3669405,-2.3905523,-6.929712,-4.58599,043965.mp3
99.38401442307692,0.38896,0.13702402,2513.4536616053233,3111.828625879504,6000.591497325232,0.12154269643202943,-212.42506,121.06518,61.46979,-5.8109975,30.634237,-3.4813576,9.592791,-1.7278721,0.64520997,-0.18379192,0.29976574,4.991958,-5.1384487,2.2966614,-5.834164,1.8886309,-9.759781,-0.15702918,-6.5905957,5.724914,044092.mp3
60.09265988372093,0.31242484,0.016827391,728.0924340258284,861.8975955662095,1204.1440463674594,0.04546680140661253,-444.66132,207.79039,-13.672407,25.865593,4.890934,-12.951534,-0.90534264,-11.858033,-25.93425,-19.580883,-1.0403769,-5.6443357,-14.506033,-6.7603064,2.0761435,2.6960192,-8.414587,-8.196547,4.8192716,0.18794286,044110.mp3
172.265625,0.27568847,0.1969488,549.2122591316521,955.0808584852517,854.1170832729118,0.02185219088360402,-224.42389,210.13368,2.3980772,26.062868,25.485323,2.7316651,7.2789903,-1.4762353,-3.1193354,-0.70496154,-2.3462355,-3.3999307,-4.9520264,-7.411984,-3.238763,-5.0982594,-8.436352,-10.447991,-13.180606,-5.6448183,044169.mp3
89.10290948275862,0.47977442,0.14064136,1564.8441918037001,2063.568611128481,3570.241772971534,0.05861795604182804,-145.74503,140.30894,5.2441707,28.87177,20.027199,1.1625973,7.7509956,-2.1588552,-2.8570938,3.4969077,-11.796714,-0.6822026,-1.6573011,3.3316236,-2.8293493,-1.7693381,-4.051371,0.9845324,-7.515888,-0.08452301,044236.mp3
89.10290948275862,0.33200386,0.043288417,529.7925142827667,691.5318435644205,989.3264214998063,0.03078441191421379,-357.9698,183.3113,28.152391,-7.5970116,19.80431,26.69248,12.978825,-2.9066143,-4.8019567,-1.5149461,-6.5385647,-5.2950473,0.5322432,-2.4250722,-2.8990746,0.811156,-2.632022,-6.264405,-3.8404815,-2.3453407,044342.mp3
161.4990234375,0.45475334,0.12702036,1680.5358923635933,1834.3884854085743,3485.084709799816,0.08029068430480248,-107.576416,128.52151,-27.924053,51.365208,-10.965007,13.366408,-15.403464,1.6021283,-12.399771,-11.415115,-6.342004,-5.3936634,-15.024097,-1.6000286,-10.497861,-6.6371174,-6.688814,-4.500895,-6.4751444,-19.335253,044347.mp3
143.5546875,0.5259396,0.18712987,1741.9271911225358,2081.3304956508773,3611.999143525232,0.0715511407579273,-46.381786,120.96109,-20.938162,23.084162,1.251525,16.718763,5.0103917,10.688227,1.260904,7.181068,-1.6662781,3.0577629,-3.1523838,4.178635,-0.80992186,4.003481,0.028806517,5.2298226,2.237246,6.9726534,044354.mp3
80.74951171875,0.20305817,0.04340203,851.7222816961787,728.742101438852,1258.318454538863,0.05895099212103635,-431.916,143.58455,-5.2850323,-26.369871,-1.7726507,6.855475,-4.4082026,-15.597858,-13.738804,-9.86785,-7.5627265,-5.32241,-8.617844,-8.944538,-5.281536,-3.151246,0.8413783,-0.24653171,-6.47991,-5.847384,044355.mp3
129.19921875,0.22184023,0.09263944,2426.079970283949,2587.7004248783524,5467.840703820923,0.10680310805577072,-151.8463,76.082,0.9188797,-1.9986159,-22.4359,-6.2103624,-19.982292,-10.047574,-24.191246,-13.793314,-18.013006,-9.764949,-7.1285615,2.937036,-13.319952,-4.170661,-5.434573,-12.506509,-8.308267,-7.123271,044777.mp3
99.38401442307692,0.26919326,0.069826625,1594.5517816300805,1863.1016686620494,3175.098279346723,0.07506125229601701,-207.1366,129.55725,-11.020696,7.483493,-25.240908,-0.15835531,-17.055986,2.7384832,-9.279416,-8.579102,-8.172084,-7.1334243,-7.747333,-8.834624,-0.7763254,-5.358966,-0.7301373,-0.59027386,-1.149959,4.0442147,044778.mp3
135.99917763157896,0.35021102,0.16431528,2299.8941397769822,2331.705411513714,4844.9790428628485,0.10015060696649884,-67.85798,85.272896,-12.801429,45.70482,2.2556725,15.686628,-6.021652,6.4498305,-0.92586935,3.3007827,-1.9742649,6.536106,-8.370574,-2.0790126,-6.3312583,-0.5347693,-11.153688,0.855785,-3.2722702,-2.5575953,044779.mp3
123.046875,0.3837005,0.10193673,2368.142786201183,2402.083433506619,4573.804126978844,0.1252329831525949,-125.728676,105.44396,-5.4847836,-0.6528577,0.43149534,-1.679453,-8.919397,1.6266261,-14.988044,-3.5341737,-8.995536,-3.2220235,-5.967891,-7.8535438,-4.409839,-7.737792,-4.848777,-1.0562183,-3.4173326,-1.8839736,044780.mp3
107.666015625,0.40363002,0.08789424,4137.9253251804,3448.913315782648,8519.309083922348,0.21284599511037955,-178.89175,42.327084,62.405247,13.570494,19.798632,11.492354,-6.650554,1.98822,-4.8230677,8.304616,0.42010126,5.279199,-4.0223217,-1.752891,-7.9353633,-0.7745274,-9.035529,1.7080778,-5.612974,-0.08033406,044781.mp3
89.10290948275862,0.4103591,0.11840277,2096.4174480182974,2498.017550441641,4819.165832094693,0.058759531491686,-186.21217,83.21576,16.156109,22.320068,4.428455,22.404787,8.634142,14.924635,-1.5509384,7.630341,-3.752873,3.2361379,-7.3153744,2.8119159,-5.3583384,2.0185642,3.835436,6.530897,1.0434881,0.023922289,044782.mp3
151.99908088235293,0.4055554,0.16616537,2891.0014240869054,2736.3658201952617,6173.567670569895,0.1341183596771075,-39.070786,68.589226,4.9861727,36.353344,7.257877,12.843364,-3.69124,9.938595,-4.8617177,2.114087,0.09602855,-2.4445112,-2.3165326,-0.13615613,-4.035052,1.5067266,-6.5680604,-1.0500506,-4.4174194,-4.805288,044791.mp3
161.4990234375,0.44200006,0.2971639,1926.5934304701304,2375.3126692957403,4286.348120740284,0.06759806409512761,-36.342205,106.82107,6.6992006,29.676727,4.056525,8.872631,14.072149,7.9126606,6.274687,11.4159,0.6263687,9.537449,-2.52087,3.296271,-2.8492236,3.1433396,1.4276334,3.8683388,-0.4276221,4.7400403,044792.mp3
73.828125,0.26635414,0.15225308,950.3178488000597,1326.9701767561207,1557.8880493258616,0.04244340324845081,-260.06464,162.06061,25.46573,21.670538,11.444968,3.660946,-8.088481,-11.8343115,-15.509222,-17.156584,-18.004086,-10.47229,-13.296452,-9.929742,-17.13078,-5.7194715,-4.591775,-1.0675764,-12.702986,-6.8329844,044793.mp3
92.28515625,0.31676385,0.095653504,1562.5205896246541,1960.7942911655841,3131.9885490293377,0.06526629671766072,-180.5823,128.07852,4.64117,24.81744,3.1393569,9.897721,-7.1276445,0.459845,-5.501242,-2.3780992,-1.841402,-2.014044,-6.5690584,-3.2405066,-7.4264507,-3.1702323,-8.700402,-4.588997,-4.9836535,-3.073901,044794.mp3
161.4990234375,0.3522999,0.0813413,1471.6668126729294,1652.0523823880444,2815.9625229957396,0.07262947206622773,-198.74588,147.23117,-26.42964,0.8809571,-9.358491,2.8935897,-7.832138,2.6042416,-1.5691601,5.1033726,0.5334515,-1.9843867,-3.1791353,1.5730686,-1.8481088,0.76733965,-3.3189392,-2.2280934,-2.7094016,1.763856,044795.mp3
89.10290948275862,0.2938506,0.10252804,3473.593873260216,3461.400804065587,8161.200560107309,0.14134212768271462,-157.18956,64.5465,33.588512,17.859291,18.425991,-7.48731,13.246574,-10.602896,8.31845,-1.041361,-4.2497807,2.2969418,-2.4652305,-0.7204878,-9.320609,2.053769,-1.9377085,0.777677,0.8731028,1.878025,044796.mp3
143.5546875,0.3745851,0.09240108,2499.0561684538984,2587.0899039518736,5592.3696693757265,0.11110989240414408,-136.10016,80.20553,9.434583,38.533688,1.7608705,17.442745,-6.447124,9.794081,-6.5731583,0.27128392,-5.0387,1.0401947,-5.653546,2.5091517,-2.4607084,2.0199432,-0.9007596,-0.54209846,-4.576663,-1.4972012,044797.mp3
129.19921875,0.35839555,0.2280941,2677.491793533682,2738.8918927771656,5897.24546590579,0.11843411115414408,-7.8662443,77.46689,1.392985,26.068956,5.603988,1.7849956,0.18487214,7.592243,-1.2537196,2.5990968,-4.1830535,0.3704175,1.9222572,2.0481453,-2.891662,0.88032854,-5.6472716,1.8349819,-1.9041936,0.32747862,044798.mp3
83.35433467741936,0.49370265,0.14178053,2709.698856458588,2778.9420079364254,6052.278947940836,0.09462384594934262,-73.072334,69.9243,3.8712478,27.064775,0.8764626,6.9914165,0.79827756,8.053961,-0.33073646,8.754065,2.205369,6.231178,0.23906602,7.1041718,-0.32899466,4.1987133,-0.83607346,2.8868463,-3.9252865,1.5492468,044799.mp3
161.4990234375,0.40689248,0.17696159,2954.9176085951017,2877.5370146101386,6553.107469530645,0.12776364918183578,-43.41748,66.68265,18.129517,28.26125,1.6495795,3.0177727,-8.643677,4.2156887,-7.43419,0.5964001,-9.232423,-2.974168,-6.345613,-2.8933842,-5.3552904,-6.0732493,-7.9882894,-0.2739575,-6.827857,-1.8996811,044800.mp3
112.34714673913044,0.36858827,0.155075,2302.966852862807,2754.6795616254167,5568.389736803944,0.0593150316608662,-96.553795,78.76268,11.509225,22.6401,8.770777,14.583113,4.0160055,7.055414,0.439884,4.5353823,-0.7846611,4.299935,-3.0348337,2.5790467,-2.0669923,2.9119532,-0.8304925,4.482481,-1.1401404,1.2466516,044801.mp3
117.45383522727273,0.37808347,0.19690281,2788.472503983296,2690.1097019750464,5881.728651573376,0.11533029413186388,-25.770903,73.04232,-1.0261338,26.625586,4.354818,8.911696,-1.0308383,6.1184688,1.6358925,4.9537745,3.4209445,5.6012845,-0.004700179,7.2584467,0.4936107,4.449237,-2.3778217,5.60424,-1.0819528,4.422313,044802.mp3
95.703125,0.1808757,0.11525201,3042.5271280685697,2834.7634302000006,6563.2152318031085,0.10997939460689388,-181.8236,38.113636,2.49945,5.546333,-9.486809,-9.157374,-13.273401,-3.9908834,-1.4346906,8.013253,3.1392179,4.0398755,1.7115216,3.3071816,-17.71924,-9.692056,-7.9916687,-1.4948152,4.276637,10.895017,044803.mp3
151.99908088235293,0.5141741,0.2210884,3158.7142148382513,2850.816083008386,6620.393300720782,0.17497588827883126,17.635149,55.69583,-4.647409,33.214237,12.87276,6.058347,6.4418855,5.2215986,5.771009,4.6080585,-8.491139,1.3726999,-3.9490535,3.7570496,3.9150455,1.9471375,-7.2866783,0.7394046,-1.5105178,1.0138766,044804.mp3
129.19921875,0.36204436,0.11857276,2002.7610161540038,2249.0170630435946,4333.711175409658,0.0771125622341454,-145.58365,94.07867,-8.940984,52.416027,19.310684,19.60219,6.268543,6.341679,3.6692598,13.49909,-2.9901464,-1.655659,-4.9770737,0.7280391,-3.6652892,3.931748,4.1983814,9.971515,1.217001,-4.163814,044805.mp3
143.5546875,0.22224024,0.10892477,1694.7410361908912,2083.8477660719054,2990.9052038451296,0.07073421463497288,-227.78835,119.17592,12.57784,16.797752,10.822162,-8.712844,1.7047131,-4.1734815,-10.623053,-3.8670914,-18.31732,-9.655824,-13.58503,3.064247,5.2493424,-1.9774162,0.80190605,-0.24122597,1.89922,3.8014908,044806.mp3
143.5546875,0.29931653,0.13295035,1372.7911197163592,2008.8363119652531,2970.166468786253,0.04247933584686775,-194.01912,126.18737,27.358553,41.49583,11.166576,1.0284369,4.518614,1.7931194,-1.1779319,5.481579,-6.164481,-3.2932625,-11.186747,-3.2342722,-2.6222394,-1.0228655,-0.68366873,4.3249984,3.6929538,4.5306935,044809.mp3
95.703125,0.4393827,0.28909993,1847.0352331899608,2084.840050763593,4096.929577059934,0.06881323828427575,-56.00062,109.25246,-7.4228644,42.796227,2.073125,18.529726,1.3203937,5.9362164,-7.9347305,8.536998,1.1678156,2.5474346,-0.34844634,3.0412111,-2.572417,2.7860818,3.5160048,2.1720974,-2.856816,3.6109366,044820.mp3
135.99917763157896,0.41496265,0.2775042,1348.7149109067573,1660.9060374751903,2828.455450292893,0.05787891532726568,-88.9902,138.47711,-17.351562,43.099304,0.57811874,16.648855,2.3027737,1.6809486,-1.5078477,8.756519,-0.4502857,4.2561007,-2.108761,-0.7195057,0.15393001,0.5125262,1.0955203,0.21842653,0.78247577,3.686351,044821.mp3
215.33203125,0.47751555,0.26535612,1559.621591138331,1867.6751270683824,3361.2479424864446,0.055457932925058094,-78.58644,118.2256,-17.976568,41.35348,-1.2535651,19.470968,1.607717,2.5510395,-2.3296506,8.602773,-3.5159805,4.858165,-4.343141,-2.4115744,0.6200407,-0.1964573,3.5136962,5.5755477,0.6082609,-0.057496723,044822.mp3
123.046875,0.35921824,0.24184145,2448.1541028804477,2377.3310341335623,5074.716490991154,0.11585180720707657,-45.92235,75.281845,1.4019933,45.379013,-6.8731284,15.872949,-1.8631302,1.6392708,-6.498078,7.8484917,-6.6957493,-1.0250311,-0.90381527,2.3488615,4.01046,7.8197355,4.1347594,5.583902,-0.47710413,3.4624069,044823.mp3
89.10290948275862,0.17746912,0.07186124,805.516922794086,1647.5537298699444,665.7862916646495,0.03425911357474826,-381.53915,143.86646,85.8185,31.754112,9.037656,-10.38519,-20.404394,-21.235374,-13.731909,-7.5604334,-6.959364,-4.919328,-7.029318,-6.633602,-10.645921,-8.711775,-9.053011,-6.881098,-6.272672,2.9781475,044848.mp3
198.76802884615384,0.31734183,0.030445887,1408.2461117665498,1861.1177526104962,2653.9298143851506,0.08180617991105955,-319.50607,144.32161,11.62701,11.8525505,-16.918785,8.286066,8.725783,-0.5969748,-2.3035607,11.58178,10.174245,8.926378,8.372707,6.4842854,0.07346537,-3.7594345,-3.037952,1.7720845,4.466195,6.5225596,044849.mp3
89.10290948275862,0.3064234,0.06474532,1202.2275775232206,1806.3561151156832,2513.0813492423144,0.03826984544180201,-243.7222,147.63165,15.726132,27.463198,0.4942558,1.0596635,-3.6652837,-0.7457103,-5.381811,-7.0952907,-10.357202,-10.241546,-7.079012,0.5349997,-5.159809,-0.27708545,-0.5255573,-2.8860042,-1.0003123,2.079386,044850.mp3
151.99908088235293,0.261216,0.069606766,848.7044175166843,1745.841832996754,980.7364915157823,0.031024203016072813,-352.69904,157.40617,87.82232,20.826183,8.862946,-5.4529343,-11.105631,-12.757368,-16.177345,-8.309485,-5.7276807,-4.057962,-9.08166,-7.392418,-9.054233,-7.4056916,-14.250663,-8.000197,-7.9520526,-7.262553,044851.mp3
95.703125,0.501096,0.026448885,1333.0089903531475,1692.482713483693,2698.513994874371,0.06308321432029435,-297.53198,162.73969,-9.85189,13.445859,-7.819375,-0.14123979,-11.814794,0.83785623,-2.1773806,-0.536286,-1.5904082,-3.262847,-5.3813615,0.3390582,-1.1682026,-1.2117664,-1.7170217,2.0069225,-3.2291284,-1.595439,044853.mp3
135.99917763157896,0.27978176,0.3906449,3219.95492895426,2937.133096747342,6930.005242120933,0.2190147535824942,60.710144,63.38951,-3.400274,5.0514355,-5.2904134,3.0516295,-2.2157402,2.9450073,-5.793571,-3.5192447,-8.802927,-4.7614036,-7.4758544,-1.4767584,-5.8522177,-1.2869124,-4.5336905,0.02870326,-2.010044,2.2576237,044854.mp3
151.99908088235293,0.42474657,0.24767433,1565.9433789553254,1540.8902267446579,2865.767437427382,0.09517475249322231,-31.952438,149.47458,-59.907764,36.36797,-1.2215729,7.6748567,2.177671,20.461298,5.0128365,1.0461785,2.598162,2.9064267,-1.3238428,1.0530756,-6.362248,0.25290987,-3.3532977,2.4675071,-5.3185287,-3.1493602,044917.mp3
129.19921875,0.41776744,0.18353151,1767.0456172716433,1852.9762507163653,3422.2864838001065,0.09163726641169635,-54.575924,126.166626,-37.81731,40.945717,6.528762,1.4786271,-5.0063667,15.325476,-1.4813951,5.283928,-2.8027139,3.158793,-1.8790091,-1.4340177,-6.8158193,-0.70030904,-2.8831303,-4.0621204,-5.8771634,-0.10627185,044918.mp3
117.45383522727273,0.39588186,0.17313743,2784.0011526471703,2830.6667804163067,6284.730958164153,0.12664044373549885,-49.42234,76.984055,4.6759825,7.0147495,-6.3767886,-0.47924247,-11.889862,3.3197937,-4.642696,-1.052128,-3.5061376,0.52673066,-1.2442714,3.431917,1.1190895,6.0311036,-0.6436696,1.9301386,-7.7960916,-2.9798312,044946.mp3
103.359375,0.33422068,0.17828937,2576.7255687084994,2606.8232480173397,5443.13006057562,0.11352595795410535,-51.314472,81.11123,-3.015191,18.74227,-0.26339105,0.3862924,-6.2853847,-2.0302,-6.9203486,3.2690077,-0.36195305,2.4315102,-1.0876791,4.1548605,-0.49166083,3.3346236,-4.1799555,3.3863912,-5.9035516,2.3766637,044947.mp3
129.19921875,0.29492596,0.17455024,2321.155319245815,2385.841391199865,4715.012568230781,0.10638252807900853,-92.578705,88.798584,-13.815248,10.354222,-6.4077854,-6.377692,-4.87411,-0.47066844,-6.9543967,8.238116,-3.8113704,3.0187643,-3.3194268,1.4355739,-2.4497733,1.4248414,-3.1954873,0.62105227,-5.72975,0.17056508,044948.mp3
103.359375,0.34524524,0.1881551,2502.002141523875,2563.5482128619856,5353.002513646156,0.1098088176558869,-52.71718,84.265236,-2.7945585,17.334574,-3.675393,0.49745223,-3.916842,4.0989733,-5.90081,4.152427,-6.549394,0.31648335,-3.2348065,4.8751225,-0.35821596,0.50358725,-2.6871712,-1.3839854,-6.1577196,0.1356578,044949.mp3
